BUCKET,DATE,LOG_RET,PRICE,LOG_RET_MPOR,RET_MPOR,EWMA_VOL,EWMA_MEAN,deval,MARGIN_LONG,MARGIN_SHORT,BREACH,COLOR,SIZE
3,2006-11-22,-7.30729918087639e-4,4104,0.003906300497878365,0.003913940033870356,0.012804842652523412,0.0028361716337417828,0.08584632140628251,0.04060502394197275,0.034358806414420885,FALSE,black,0.5
1,2006-11-21,7.30729951826024e-4,4107,-0.0021889698051194262,-0.0021865757578665157,0.013292476702047243,0.002933763275920432,-0.396651882446344,0.04085315649758532,0.0345789349859008,FALSE,black,0.5
2,2006-11-20,0.00390630046413998,4104,-0.0019474095842647214,-0.0019455146125152423,0.013764312847347056,0.0029340906457206426,-0.3634011091171822,0.04113830669497645,0.03482886587420503,FALSE,black,0.5
3,2006-11-17,-0.00682600022108543,4088,-1.0427294551136439e-8,-1.042729447231494e-8,0.01304335380615871,0.002786576554819006,-0.2203682780687759,0.04141738733256483,0.035065791734069825,FALSE,black,0.5
1,2006-11-16,9.72290172680729e-4,4116,0.0051150900391333885,0.005128194446067491,0.013584032477175208,0.0031991622481643933,0.14582795284506817,0.04171061123149635,0.03532553390342034,FALSE,black,0.5
2,2006-11-15,0.00585369962111015,4112,0.01002079952829816,0.010071175869686533,0.014044130914335512,0.00315624316659171,0.5062301705504861,0.041941992328661824,0.03552893188184269,FALSE,black,0.5
3,2006-11-14,-0.00171089975465749,4088,0.0022039000908888606,0.0022063304637991443,0.013326805357148615,0.0029367947214180273,-0.0532444164280604,0.042073369469966586,0.03563725873862969,FALSE,black,0.5
1,2006-11-13,0.0058779996618455,4095,0.003669669803632403,0.0036764112856815245,0.013822285938759617,0.0030994143770449022,0.044026456052294126,0.042362852045014866,0.03589404075018365,FALSE,black,0.5
2,2006-11-10,-0.00196319981629915,4071,-0.002453399885419271,-0.0024503927596504216,0.0141767690419909,0.0028440913183162544,-0.38212204178748527,0.04262235139347556,0.03612217808715978,FALSE,black,0.5
3,2006-11-09,-2.45130041913947e-4,4079,0.006147799581785079,0.0061667360876926924,0.013606524970375575,0.00292837157255034,0.24142351386823116,0.04290430600731682,0.03636188142221458,FALSE,black,0.5
1,2006-11-08,-2.45070027206174e-4,4080,0.021303930044178025,0.021532478872490435,0.01408883663227016,0.0030493882568138095,1.3902801175080248,0.04314516098435586,0.03657659218366891,FALSE,black,0.5
2,2006-11-07,0.0066379996509052,4081,0.02430690056529963,0.02460472141105452,0.014459824418299834,0.0030720177451899985,1.5878765101684753,0.04273470514730773,0.03622019965252419,FALSE,black,0.5
3,2006-11-06,0.014911000420479,4054,0.00792490096354166,0.007956386108444402,0.013837695952602362,0.0028070544010676164,0.36782898361466965,0.04219420702571974,0.03574258422215972,FALSE,black,0.5
1,2006-11-03,0.00275790049391543,3994,-0.0044966995855795,-0.0044866045690852285,0.01368675802558734,0.0022755024880605555,-0.5100697480579717,0.04257860551241592,0.036082208525275286,FALSE,black,0.5
